,Name,ID,Gender,Age,Genres,Popularity,Followers
8676,Verbal Jint,24sQuJhQ85ZygDG7sUVUxR,male,39,"['k-rap', 'korean old school hip hop']",45,74230
8677,Beatrich,4R7ILGBgDWUiAT1kWNe90W,,0,['lithuanian pop'],34,20967
8678,Once Tiros,7w79n5kCkTEaewxNBynvhM,mixed,23,"['argentine rock', 'reggae uruguayo', 'rock uruguayo']",40,119870
8679,Bossy Bear,5BgDoOVyINKDIB1B72F0YJ,,0,[],8,48
8680,Kleo Dibah,5xduTT7FbesL8fMuEKIqtB,mixed,0,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",38,118759
8681,Randolph,3k13k6CGv7MidIBUoqvUsN,male,26,"['game mood', 'uk hip hop']",38,101166
8682,Iisa,5HLAZ3sKIXiCleIjT8UxBf,female,0,"['finnish electro', 'finnish indie', 'finnish pop', 'suomi rock']",27,8321
8683,BowLand,6wP8Zgqr5XdEcCPn97OBFl,,0,['firenze indie'],23,46502
8684,Mani Sharma,3AMxH9QIPZbK8ND8C9j4Ss,male,56,['tollywood'],57,3706049
8685,Tóc Tiên,4YkqEuVf1Jf2x2XDqJ2CvC,,0,"['v-pop', 'vietnamese idol pop']",45,241131
8686,Veysel Zaloğlu,2DUGcD1NEw0zIBSjYFCoig,male,0,[],23,364
8687,Denyerkin,6CeuGv4HZFxwZB1LyCBUjn,,0,['urbano espanol'],33,4455
8688,Michael Ray,6ghiFYcwn2Vzl6K50U0UPz,male,32,"['contemporary country', 'country road', 'modern country rock']",50,503155
8689,Tobee,5HvFk00KrkDIPJuzSLFd0r,male,35,"['discofox', 'partyschlager']",50,54324
8690,MOGUAI,4xgFgBZ7CRtgtHcziClOwQ,male,46,"['dutch house', 'edm', 'electro house', 'german techno', 'pop dance', 'progressive electro house', 'progressive house']",52,104512
8691,Nacha Pop,1CdLG4i1rTEOsex2UE0jCH,mixed,42,"['cantautor', 'latin alternative', 'mexican rock', 'rock en espanol', 'spanish new wave', 'spanish pop']",52,341992
8692,"Christone ""Kingfish"" Ingram",5jMGnqJkgPaiJzwy5bOcYX,mixed,0,['modern blues'],45,170292
8693,Zebra Katz,5Tz4zMiRWqiQVAymWZz99a,male,0,"['escape room', 'lgbtq+ hip hop', 'vogue']",36,65930
8694,Millind Gaba,7hVmdlsJp0E2WQIvVl8ngN,male,29,"['desi pop', 'filmi', 'modern bollywood', 'punjabi pop']",57,4103532
8695,DON x LEE x BARBER,1CJixQ5ypxcfUWRvVtFXuj,,0,['danish hip hop'],15,6984
8696,Mandrage,018hhDuNSTmf6kH78zd1sP,mixed,16,"['czech pop', 'czech pop rock']",43,145379
8697,Elbow,0TJB3EE2efClsYIDQ8V2Jk,mixed,30,['britpop'],50,515581
8698,Kimmo Blom,2pxABeOmVpMLuGqZp0104F,male,50,[],34,261
8699,Instrumenti,7aifttRblwr2CswzvfNfc5,mixed,13,"['latvian indie', 'latvian pop']",30,20782
8700,The Ninja Kidz,41Be3PwkKFaqPiNqVsaWBN,mixed,34,[],44,80585
8701,Wesome,7sHrErWkMCdfYlggsL5rwv,male,0,"['czech hip hop', 'czsk hip hop', 'czsk viral pop']",39,51037
8702,Asil Gök,0d43Fqs68Oboh6XXo4ztgn,,0,[],52,1441
8703,Stephanie Ho,0eXGbuvMWBpHQ5GE56OCq2,female,0,['cantopop'],26,16076
8704,Djahboy,5spLlQY0WWMHkhJRkNAEOi,,0,[],16,560
8705,Hulda Huima,6vDkpskBE9z4iuiHwURlHi,female,0,"['finnish indie', 'suomi rock']",19,2912
8706,Camilo Zicavo,4GeGaZSSoxqxv7Ptr0P6Pk,,0,[],23,888
8707,Rebecca Sugar,6Pd7FRVtwNxFsQIkDMpLGz,mixed,10,[],56,69235
8708,Neil Diamond,7mEIug7XUlQHikrFxjTWes,male,79,"['adult standards', 'brill building pop', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",65,2605268
8709,Hooverphonic,5EP020iZcwBqHRnJftibXX,mixed,25,"['downtempo', 'electronica', 'trip hop']",50,419298
8710,The Treblemakers,1T81IFRFywCJW0SNWMv3T1,mixed,0,"['a cappella', 'college a cappella', 'hollywood']",50,60653
8711,CL,0tzSBCPJZmHTdOA3ZV2mN3,male,0,['k-pop'],55,1173064
8712,Banda XXI,4She1focTkX0pwpJUtS5eo,mixed,0,"['cuarteto', 'cumbia villera']",55,720416
8713,Son Tentación,1KDHOxKG7fC0sp3HE8VfEi,,0,['salsa peruana'],43,325268
8714,Clayton Jennings,3HM2KNmxuQ4SS3A3sI5Lez,mixed,0,[],29,58707
8715,Hatari,3yX8kCojnUAJJ1eWGZT38j,mixed,5,"['icelandic electronic', 'icelandic post-punk', 'icelandic punk', 'icelandic rock']",31,54296
8716,Freddie Wadling,4NZBruC8XBoC8lj8kkW05m,male,64,"['classic swedish pop', 'swedish jazz', 'visor']",31,21229
8717,Happy Asmara,5423rMdVbchY2cgu0GgH5X,,0,"['dangdut koplo', 'javanese dangdut', 'lagu jawa']",63,3494821
8718,FRANKIE,6V0UIhxibbgh9q9eYKImW7,male,93,[],17,12813
8719,Doris Day,3ESG6pj6a0LvUKklENalT6,female,97,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",57,436119
8720,Smackbound,0ySxXqivCV6zY7EVbrTDfe,mixed,38,"['finnish metal', 'slayer']",22,8808
8721,Elvana Gjata,6Cej574CUx7dHKuRHBPNp0,female,33,['albanian pop'],51,237342
8722,Priscilla Block,6BpvASijzSWj7gnZD4Dvf1,female,30,"['contemporary country', 'modern country pop']",54,116135
8723,Hamo Dell,1AIFPaBYtvqWylIbQXjZv2,male,0,['waiata maori'],32,1530
8724,Busted,3Z6IRCo7umuk8K2XQy0ZDj,mixed,19,"['boy band', 'talent show']",54,262401
8725,Josef Bamba,1QNQUlR0uLW0ovRuVRjYir,male,0,['scandipop'],18,1257
8726,Jador,6o6jMpcBBv4jMOEE1Z4tlJ,male,25,['manele'],49,431157
8727,Čis T,5VKmpjKvs9TorQyO02WvlW,mixed,33,"['czech hip hop', 'czsk hip hop', 'czsk reggae']",35,28397
8728,Txarango,6XYRpcgPIK9OejoVzA7PbC,mixed,14,"['indie catala', 'mestissatge', 'rock catala']",48,310361
8729,Bombay Bicycle Club,3pTE9iaJTkWns3mxpNQlJV,mixed,15,"['british indie rock', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'shimmer pop']",57,866709
8730,Our Latin Thing,7D4bz5J1TI5CohcDFQD6tn,mixed,0,[],31,373
8731,Sławomir,3HmvAXONzbbfk15Lu0VRw0,male,37,['classic disco polo'],36,67354
8732,Lil Frakk,0CJxR2iBZb64SRwApcj2Ev,male,0,"['hungarian hip hop', 'magyar trap']",41,12264
8733,Stebin Ben,1UAzmnFgjizIDvtHvnCdEq,male,27,"['desi pop', 'filmi', 'modern bollywood']",61,1613790
8734,Sons Of Maria,2SfhiNVhk8w8xCQ89P3NPU,male,0,"['deep tropical house', 'tropical house']",46,58422
8735,Justin Vasquez,1juIpte4oHJ5ngVLPTUPuJ,male,0,"['opm', 'pinoy r&b']",46,243834
8736,Buddha Vybez,6NqM8bhosIvBTh9LnEVIst,male,19,[],21,318
8737,Riria.,1J6OD7vLbjEuFVgVRlusmS,,0,['japanese teen pop'],49,169453
8738,Eddy Kim,1sVSMPPNMMSZ7cQNfbvMOe,male,29,"['k-pop', 'korean pop', 'korean singer-songwriter']",43,367198
8739,Joint One,5W4i9lwHlsuhSL6Mw4KvCQ,,0,['hip hop tuga'],27,5374
8740,Yung Juse,7HelyGdEBoc25C7inwIXVJ,male,0,[],25,1596
8741,Die Atzen,1huEHiP7LUQ8QJHXbzrtDu,mixed,0,"['german dance', 'german techno', 'partyschlager']",52,155324
8742,Gizzle,0xukYGKRRwBWS1N9sfCQoq,female,0,[],48,9120
8743,Motörhead,1DFr97A9HnbV3SKTJFu62M,mixed,45,"['alternative metal', 'hard rock', 'metal', 'rock', 'speed metal']",63,3879748
8744,Ida Redig,2Q5xMO7xxS59W7ipdDQMQe,female,33,['swedish pop'],32,10624
8745,Kano,50nN8IFD4xA67fI4jYbLV4,male,35,"['grime', 'uk hip hop']",50,327490
8746,Kristinia DeBarge,5Z22vlK4DCgDrQgBEqfc8w,female,30,[],30,123783
8747,Camilo Sesto,2Cy7KBSkqu7otJfuMTWT7Y,male,73,"['bolero', 'latin pop', 'ranchera']",64,4040769
8748,Gosei,59HgkH4dmqGMfeU3gjchR2,mixed,25,[],33,713
8749,Kimmese,4w5vfLTFKwpd16ZzmYwcXA,,0,"['v-pop', 'vietnamese hip hop']",36,29644
8750,Carolina Durante,2BVE7Pqd8kxv9xEsuvoJoE,mixed,3,"['spanish indie pop', 'spanish modern rock', 'tontipop']",45,79792
8751,Naaz,736HGQRGr9rjG4VmmSpkz8,female,0,['dutch pop'],36,39036
8752,Saloma,67OymCshosahbxDDVx6YLE,,0,['classic malaysian pop'],1,4781
8753,Svenchy,0AewaZdBHzRRVaCFNMReGt,male,0,['dutch moombahton'],16,543
8754,Violatorz,2fIdvpiFCsiPLn2fFBRXvs,mixed,0,['basshall'],13,1331
8755,Samantha Jade,5i84V8Zk7YqCN6xxb7SWgw,female,33,"['australian pop', 'australian talent show']",39,104785
8756,SB19,3g7vYcdDXnqnDKYFwqXBJP,mixed,1,"['opm', 'p-pop', 'pinoy idol pop']",62,933331
8757,Sean Banan,4EyhwDFo0iKdv2nMUM4m1Q,male,35,"['swedish eurodance', 'swedish pop']",42,165233
8758,The Cure,7bu3H8JO7d0UbMoVzbo70s,mixed,43,"['new wave', 'permanent wave', 'rock', 'uk post-punk']",74,5013917
8759,Tim Bernardes,5SVFuUaS3BKAdJs6I8rVa4,male,29,['nova mpb'],50,229462
8760,Johnny Newport,1AtI1rQj5b84lSWR6QEJ46,male,38,[],0,6
8761,Dj Peligro,59WHbFutFDJyaUAcwYd1kh,mixed,0,"['perreo', 'pop peruano']",43,147348
8762,Kery James,5ydAcIK2KdpBIbL0yGFJle,male,42,"['french hip hop', 'rap conscient']",48,562948
8763,Feist,6CWTBjOJK75cTE8Xv8u1kj,male,32,"['art pop', 'canadian indie', 'canadian pop', 'chamber pop', 'indie pop', 'indie rock']",58,753278
8764,Gabi Andrade,71WKCzdb2UljETpDl2o9Up,female,0,[],2,194
8765,Angela Hui,33ciDO8FKA1Cvwz1hjvjGj,female,0,['cantopop'],35,35407
8766,Mashd N Kutcher,0G5lZVxoMwoY8oV6zR8E7k,mixed,0,[],38,67161
8767,Yuawi,66UIukhrbr70OyzyeDQ2sO,,0,[],24,3919
8768,Tumpé,6CsDr5zQs7nWbL3FV0dyWx,male,0,[],23,266
8769,Capitão Fausto,5CoXKGQeOWgWi8koTZh07b,mixed,0,"['portuguese indie', 'portuguese indie rock', 'portuguese rock']",36,64820
8770,Ivy Queen,6p2442ymrT9lZEuCZJdYcH,mixed,26,"['latin hip hop', 'rap latina', 'reggaeton', 'trap latino', 'urbano latino']",62,2404790
8771,Jacqueline Govaert,7LTI9KZLhnMbrDojlJK7Li,female,38,"['dutch pop', 'dutch rock']",37,32097
8772,Stamir,03znkui7XEtgE1SKX6YAGh,mixed,54,[],19,348
8773,Hundred Handed,5VaeeaBg17hXKwwpGLdiqf,mixed,19,[],0,2885
8774,Sweet California,0D48D7HFC7NtWKftvsDIXq,mixed,7,['latin viral pop'],32,280652
8775,SHE'S,6TNooB9HDJ9Xs1GFPl2Fiv,mixed,19,"['j-pixie', 'j-pop', 'j-rock', 'japanese alternative rock']",43,190105
8776,Justinas Jarutis,56OLtN2Eqc3fMT40ehCj5d,mixed,0,['lithuanian pop'],40,45364
8777,Common,2GHclqNVjqGuiE5mA7BEoc,male,48,"['alternative hip hop', 'chicago rap', 'conscious hip hop', 'hardcore hip hop', 'hip hop', 'political hip hop']",59,921133
8778,Ruudolf,2AHLeXCzAB77q0680DNtr5,male,37,['finnish hip hop'],30,15427
8779,Num KALA,1kUVa9zNj2ohZptBv4uK8c,mixed,0,[],40,220454
8780,M. Nasir,2O8MDsUKNHTgwoodOefHYD,male,63,"['classic malaysian pop', 'keroncong', 'rock kapak']",37,115253
8781,Banda Los Sebastianes De Saúl Plata,2XTrqe2RU5niqO0RNA6Zct,mixed,0,"['banda', 'musica mexicana', 'norteno', 'sierreno']",57,1029985
8782,DJ Paul,2ledyuziz6YjLK5Dw483Oc,male,45,"['bounce', 'crunk', 'dirty south rap', 'memphis hip hop']",54,106116
8783,Donny Caballero,59KiJoJk4joMhDfJ037DDt,male,39,['pop reggaeton'],36,24688
8784,Anders Ekborg,1Ix7HXvYniFdqONR5YeFEy,male,59,['classic swedish pop'],29,5666
8785,Ken Floor,1avL1hvvSnr1BOVKMpq1cE,mixed,28,[],0,1149
8786,JXO,6PbcPzZaAgHICZA8UTz9BS,mixed,0,"['finnish hip hop', 'suomirap']",29,7777
8787,เด็กเลี้ยงควาย,1CwwdjmcxIETMQWdyJuWrn,,0,['thai folk rock'],25,14837
8788,Nibal,6SgDJ5tNao1Wa1qWroxqz0,male,60,['pop venezolano'],31,3556
8789,KUUMAA,3YC5DVJDjyazvB8hxJSybr,mixed,4,"['finnish dance pop', 'finnish pop']",54,52427
8790,DJ Pernambuco,0XQgE2Ae0pemGE2zAh9ljV,male,63,['brega funk'],26,22784
8791,Mc Elvis,1CFhifYnc1SnQc4ilM6aWe,,0,"['batidao romantico', 'brega funk']",35,151363
8792,LCAW,7FOb8fwCcjHjKlIlEZk6go,,0,['deep tropical house'],25,11479
8793,The Freshman,2pZzvphS66rCxKBiJCrO9y,,0,['singaporean mandopop'],30,7432
8794,Miss Platnum,30SUIQhGDLj1pP0yg4fSMu,female,39,['german pop'],48,18495
8795,Mariel Mariel,5MbC0GPijb60evRCEQLJAz,female,0,"['chilean indie', 'deep latin alternative']",35,15133
8796,Spiritually Wally,1DqkimStDSEEjn9dOf4d7v,male,36,[],26,224
8797,Dame D.O.L.L.A,6H6svVOQLsIH1uK7KedZoQ,male,30,['portland hip hop'],46,177019
8798,SARAH,2ZbXEt9gdTXznT25dVZNck,female,66,[],0,9
8799,The Fratellis,3M4ThdJR28z9eSMcQHAZ5G,mixed,15,"['garage rock', 'modern rock', 'scottish rock']",57,831211
8800,Bolat Nurimov,7zdfnAJZnKAaL27zyxCdGl,,0,['kazakh pop'],9,968
8801,Amanda Serra,6x5Okj9dLLSYeYE9LtnkIT,male,60,[],7,78
8802,Brolle,67Lz9CWEfBpcH7myXeRb0b,male,38,"['classic swedish pop', 'swedish pop']",28,18039
8803,Cimo Fränkel,76ftqv1cm1EkrgWiC1pUUV,male,31,['dutch pop'],37,6572
8804,Gloria Estefan,5IFCkqu9J6xdWeYMk5I889,female,62,"['new wave pop', 'soft rock']",62,752883
8805,Raynor Bruges,390dAON46Qa1AFrtCFnj8B,female,76,['basshall'],20,2299
8806,Dabutes,4zDrOxYctcf17pYXN1dxe9,,0,[],9,22
8807,Madelyn Grant,7kdIgG6b9e3DZVmroWzu9w,female,0,[],47,5283
8808,Gabriel e Rafael,3ai5EunpfxIbitku9xWLrE,mixed,0,['sertanejo pop'],14,33122
8809,Krimelife Ca$$,0ZMIyR3pxywqRD66PVrhqj,,0,['nyc rap'],34,19352
8810,Danilla,3jAIDtaFDAHtuP5qU6Hgny,female,30,"['indonesian folk', 'indonesian indie', 'indonesian jazz', 'indonesian singer-songwriter']",48,406342
8811,Liza Soberano,0QlglE94M2mY5Z38nD8meG,male,0,[],20,22896
8812,Enrique Gil,3Jt4p6x9YowCdxUiunLGZO,male,28,[],21,29470
8813,Mag Lam,2fTmvcWWFIP66KlIvWlnlL,female,30,['cantopop'],31,34937
8814,Ms. Lauryn Hill,2Mu5NfyYm8n5iTomuKAEHl,female,45,"['alternative r&b', 'conscious hip hop', 'hip hop', 'neo soul', 'new jersey rap', 'r&b', 'soul']",70,2664699
8815,Ola Salo,3IfjzLJe109UiT5EXAhjV1,male,43,['swedish pop'],19,6169
8816,Future Duper,2gg6bYmZMZbhGfLBvqnhaP,male,0,[],8,621
8817,Karsten Torebjer,7EiiQpG5ZtiHzX106P9gAk,,0,[],17,2169
8818,JNT,33I2wVugjxECZV9cwBiwN9,male,0,[],17,5068
8819,Los Chiches Vallenatos,34zJjO7ns1qmMYJxJPF1wP,mixed,33,['vallenato'],57,1114835
8820,Zella Day,100sLnojEpcadRx4edEBA6,female,25,"['alt z', 'electropop', 'gauze pop', 'indie poptimism']",53,440859
8821,JP Leppäluoto,24Rd4rNLnKZbKmCEl79Fxx,male,45,['finnish metal'],36,4461
8822,João Sousa,3fiRJ5MzLknGR1fF5sqJrV,male,0,[],12,7091
8823,GJan,6fuceMe1tElXcrzMaSjdcy,female,25,['lithuanian pop'],38,42572
8824,Antony Parviainen,5UayYWa9F0rbmDAMlnSE2O,male,0,['finnish heavy metal'],34,758
8825,Kidda,4OtcoXGM3abQUnErfCczaj,male,0,"['albanian pop', 'basshall']",48,92088
8826,Marko Hietala,1tbhwOH5UBAJoqTx9Oak00,male,54,['finnish heavy metal'],37,24364
8827,Hazama,5jKjGIfQbctItoit4X95XI,,0,['malaysian pop'],38,31196
8828,Joe Jonas,7gbmX8SsfjEjxDMzBi1ZOL,male,30,"['pop', 'post-teen pop']",53,1665118
8829,Ivana Santacruz,1cAU5q0s8zKdMTNAZ8CJht,mixed,0,['german r&b'],27,13642
8830,Kumbia Kings,3jO5UGHrEzfd5YIamfs7Ir,,0,"['cumbia', 'tejano', 'tropical']",49,370060
8831,Bob B. Soxx & The Blue Jeans,2ry5nwK1VNmh5zMZpmOAyc,mixed,58,['brill building pop'],40,5289
8832,Marïna,71yQbLQFugdyveqNvMrB4x,female,34,['r&b italiano'],24,9357
8833,B4LNK,6b4HKmSoYsSSx5U34NGQby,mixed,22,[],0,15
8834,Rimkus,4S19VrKiaA2usxsnqr5kA8,male,0,[],43,50593
8835,Travellin' Strawberries,5cu2Bm022xHLEMyDbFv7Td,mixed,0,[],39,6058
8836,WENDY,0FRUZvZNPzM3YJMABJxf2K,,0,"['k-pop', 'korean pop']",51,874364
8837,Cihan Mürtezaoğlu,6qphxvmoZkBRhPV3Ohb6j2,male,0,"['turkish alt pop', 'turkish rock']",49,178874
8838,Octave Lissner,0EzrGrgoaRfFelIQgRBIt7,male,27,[],42,10300
8839,Mayer Hawthorne,4d53BMrRlQkrQMz5d59f2O,male,41,"['funk', 'pop soul']",52,289332
8840,William Segerdahl,7h3jPDAAlfXOhid0q360Hh,male,0,"['swedish idol pop', 'swedish pop']",29,6501
8841,Choirboys,2u6qHMpQaE48aowjWKJeCM,mixed,41,['australian rock'],44,127818
8842,Dudu Faruk,0PWRQodP2EvmBFpgyKUNc6,male,0,"['israeli hip hop', 'israeli trap']",33,28807
8843,Bruno Wintzell,2WjEkeX1y6MEjtIfvwrme1,,58,[],17,119
8844,Princess Ai,71l6Wfk7PaTVPAOH7ln56V,female,0,['mandopop'],36,87480
8845,Shuli Rand,7CgBEyXbjOjFX3HiysHtXN,male,58,"['classic israeli pop', 'israeli singer-songwriter']",42,101332
8846,La Sandonga,52tZDFZkmb2Q9W0mWY2gJi,female,0,"['cumbia uruguaya', 'plena uruguaya']",31,38593
8847,Ala Jaza,3t3hIeMUcwqWaEVpEox5QW,male,33,['dominican pop'],40,144257
8848,Pets Tseng,1he19XnDUahODrmRwKlC8w,female,35,['mandopop'],42,57846
8849,Mawi,4TP2alhNqbARA48uhLchhk,male,38,[],11,1507
8850,M Ajay Vaas,1DHPAIC12KroWS0mXCK6qf,,0,[],21,86
8851,Ohash,1dGA9uX28qcaFQOvXZno42,female,25,"['turkish hip hop', 'turkish trap']",44,47291
8852,Phoenix,1xU878Z1QtBldR7ru9owdU,mixed,21,"['alternative dance', 'indie rock', 'modern rock', 'neo-synthpop', 'new rave', 'rock independant francais', 'shimmer pop']",62,1881113
8853,Gummi Tóta,2xMtkvUkg47LBC1oAxj6MF,,0,"['icelandic pop', 'sunnlensk tonlist']",19,1469
8854,Saketh,7sq9GX9Yf6SjWtZj4WzYCB,male,15,[],0,1
8855,Keerthana Sharma,3MVZmcDNyoI81ZmAu0YiF7,female,0,['tollywood'],50,62948
8856,WayV,1qBsABYUrxg9afpMtyoFKz,,0,"['chinese idol pop', 'k-pop']",61,2056957
8857,Taichi Mukai,2oNStf3CKKLM5lnzELWMcH,male,28,['japanese r&b'],39,136190
8858,DJ Berlin,5Qj7H09Sbhqh4RGXJ1HyNG,,0,['finnish dance pop'],3,385
8859,Pullback3J,1k3Ijv5SGTc956vNPSnAw0,,0,[],1,2
8860,Church Of Misery,48oiffaUrQHZXzfvr5aO1L,mixed,0,"['doom metal', 'drone metal', 'j-metal', 'sludge metal', 'stoner metal', 'stoner rock']",24,58393
8861,Dabu Fantastic,7aaXYTOjKbeCwVxZRXAC24,,0,"['mundart', 'swiss hip hop']",38,26266
8862,Laddi,0PpNdAPMwg8OJTiNDYBDFp,male,73,"['classic icelandic pop', 'icelandic pop']",33,4824
8863,Dave East,7e10JUMF7MJmmwYpnTSMI5,male,32,"['canadian hip hop', 'harlem hip hop', 'nyc rap', 'southern hip hop', 'trap']",56,665694
8864,Tatiana,60alJNnwGVBdNXrx4kOfW0,female,51,"['cancion infantil mexicana', 'musica para ninos']",58,73957
8865,Busy P,3coXUO5EiwR37nzX4xWjIV,male,45,['filter house'],29,57965
8866,Rumahoy,52aKFP2BnAa28POINNExhE,male,0,['pirate'],31,18444
8867,Consuelo Schuster,1wZ9Xc5xzw5ag4rpHBdMTk,female,37,['pop chileno'],36,15822
8868,Vanic,2LY0E3xg8svCVYXVNTze5T,male,31,"['bass trap', 'pop edm']",43,104464
8869,Sneakbo,3EUM35RpJZkmptksMgQyj6,male,0,"['afroswing', 'grime', 'london rap', 'uk hip hop']",45,137700
8870,Aska Yang,2SOrfXWlb17EoCqupfGX4u,male,42,['mandopop'],46,139943
8871,Namie Amuro,4BmWSGKG6HiYvLuJvZ9afa,female,42,"['classic j-pop', 'j-pop', 'okinawan pop']",50,1549280
8872,Haruka Kinoshita,1wI6Uih35T0D1OfRAph3kJ,female,21,[],35,3716
8873,Los Acosta,1sxekzjeHJaqkZbpaaGR9x,mixed,0,"['banda', 'grupera', 'musica mexicana', 'norteno']",65,1919571
8874,Moose with a Scarf,2rUfMUDEi63j4WsvL3ULgP,mixed,30,[],24,4073
8875,Kaskade,6TQj5BFPooTa08A7pk8AQ1,male,48,"['edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'vocal house']",64,937252
8876,5GANG,6dbSCjvgfuH0pxONqzmrAE,mixed,2,['romanian pop'],27,144827
8877,T. Danny,3RDALl5RyRDHPryF1uyWwG,,0,"['hungarian hip hop', 'hungarian pop', 'magyar trap']",50,304557
8878,Hermit G,09ytTmxyx0kXHPm6sd9b6p,,0,[],12,719
8879,Litening,4sAEJKUNxPTcVGKuOXWvV6,,0,[],21,617
8880,Celso Piña,6PmfbeAL7jAauFPNyQ5UPi,male,66,"['chicha', 'cumbia colombiana regia', 'latin alternative', 'mexican rock', 'rock en espanol']",55,327995
8881,Rasster,3LVYHgfHgCTy3QSRt5kKQg,,0,[],43,10375
8882,Balti,4cgw3nEf6uOQ2NqHwSXErR,male,40,"['arabic hip hop', 'moroccan pop', 'rif', 'tunisian pop']",53,776901
8883,Hamouda,7ep436ioXw7ZOJjpe1tDoN,,0,['tunisian pop'],40,22825
8884,Niels Destadsbader,4AripACtwIVH69NdCbsJus,male,31,"['belgian pop', 'classic belgian pop', 'kleinkunst']",35,84164
8885,The Canton Spirituals,1EPpCbbQoN5loEfqOeuvFs,,0,"['contemporary gospel', 'gospel', 'gospel singers']",33,81910
8886,Manuel García,4LIR7XQRqn0CyXMYSjKoTX,male,50,"['cantautor', 'chilean indie', 'nueva trova chilena', 'pop chileno', 'trova']",49,204659
8887,Rahimah Rahim,7H2gOfWDAVINu72BGZctLn,female,64,['classic malaysian pop'],22,12042
8888,Nimrat Khaira,0ea0y5ZxnN5TbEDzNtx5Fk,male,0,['punjabi pop'],56,2077522
8889,Shree Brar,5Dr08SCxyjTmDovDDRZCa2,,0,['punjabi pop'],53,131667
8890,Devi Sri Prasad,5sSzCxHtgL82pYDvx2QyEU,male,41,['tollywood'],66,8099891
8891,Toko Miura,5nyjJRg5OdmKDdG2s9qljE,female,23,['japanese electropop'],46,25922
8892,Red Band,1Ba4dhPqLWmwj3Fwf9oWDs,mixed,15,['israeli rock'],36,39381
8893,De To Musketerer,26zqVYCd9tM3fpQ1CiXSzU,mixed,0,"['dakke dak', 'danish hip hop']",22,7643
8894,Efraim Leo,3SwHW7YiRPiqokx3zCpyit,male,0,[],22,2823
8895,Dan Talevski,0Vu4A064M7J86SoMA0nrJH,male,33,['canadian pop'],31,10198
8896,Kim Jong Wan of NELL,7ksQJtsXSRSrI5306UwIgH,male,39,"['korean ost', 'korean pop']",45,40518
8897,Headhunterz,6C0KWmCdqrLU2LzzWBPbOy,male,34,"['classic hardstyle', 'euphoric hardstyle', 'melbourne bounce international']",55,496103
8898,Love Antell,1NsCBCpJLNQstRoKr4oS0G,male,39,[],14,5683
8899,Katie Keller,4INeNa4jPX7NmnpaVRhKJt,female,0,['danish pop'],12,2100
8900,Umut Kumaş,12u3lf8CvN2tuYopM7GfMq,,0,[],13,323
8901,Amitabh Bachchan,4tgxFlmtGx08MtTKWeqEuR,male,77,"['classic bollywood', 'filmi']",53,2040847
8902,El Gran Martín Elías,15g2N69hNuvVjSUqa9Entz,male,26,"['vallenato', 'vallenato moderno']",48,329493
8903,Musiqq,0c7rU1Of3bZQaZM34GUXmi,mixed,11,['latvian pop'],33,29773
8904,John Cha,5J5Gos9PQ4K8e09RREbsSB,mixed,8,[],19,2745
8905,PH e Michel,2K4WKKLOh0k8NwbzDRgIqi,,0,"['sertanejo pop', 'sertanejo universitario']",44,440882
8906,Vincent Malin,05gLAfcZRjyxxr96ebcqbG,male,0,['german pop'],15,2261
8907,Max + Johann,7tUuueEA6DzbvvHmDy79Ow,male,43,[],46,5598
8908,Gildardo Alvarez,3jw4PkW63JYZ6xV8mFnFQD,female,34,[],14,3188
8909,Jüri Pootsmann,7j6Zzcpz7gTNPh69USgO8C,male,26,"['estonian hip hop', 'estonian pop']",32,10353
8910,Renaud,15uNxh8omvRvH71kcdIe2r,male,68,"['chanson', 'french pop', 'french rock']",57,793141
8911,Mary Man,7qoFHNsphmiCV4QrxuxYVd,male,0,[],38,3630
8912,Frida Gold,1Q229kIsASlkUb3VBeQmIL,mixed,12,['german pop'],36,89531
8913,Roo Panes,0XHM5ZNJDU8e4CfbWMeSzC,male,32,"['british singer-songwriter', 'indie anthem-folk', 'indie folk', 'stomp and holler']",50,212897
8914,Hez Hazmi,0rta3MVas6tCa5pnQhQb2u,male,0,['malaysian pop'],25,56435
8915,Charles Perry,02rM7tEviVltZ0PsuB3Rlp,male,0,['indie poptimism'],19,3692
8916,SDM,0LKAV3zJ8a8AIGnyc5OvfB,mixed,28,"['french hip hop', 'pop urbaine', 'r&b francais']",69,726923
8917,Jamie Lidell,6ASGmWCYupa0CXGtsDdYSI,male,46,"['funk', 'funktronica', 'pop soul']",41,81606
8918,Roshi,4bDcCV0zjPsVs2GxtduYry,male,0,"['cloud rap francais', 'french hip hop', 'rap francais']",46,78017
8919,Anne Grete Preus,32mTrXKr7W8Tg4hH4S2Do1,female,62,"['classic norwegian pop', 'norske viser', 'norwegian singer-songwriter']",42,29897
8920,Waylon Jennings,7wCjDgV6nqBsHguQXPAaIM,male,40,"['classic texas country', 'country', 'outlaw country']",65,1396631
8921,The Stone Roses,1lYT0A0LV5DUfxr6doRP3d,mixed,36,"['britpop', 'dance rock', 'madchester']",58,1468797
8922,Logan Paul,7uMSsrbX9MJzf161IcY7KU,male,25,['social media pop'],35,938402
